Transaction,Type,Currency,Amount,USD Equivalent,Details,Outstanding Loan,Date / Time
NXTfZvEO2PU3T,Deposit,NEXOBEP2,29.00000000,$2.480399,approved / 3CE20C5F3B083B183D927D688B65B33C4E56F958D89E6EA4223EA462EBD1EDA8,$0.00,2019-12-18 16:12:11
NXTaDuM3z3PxE,Interest,NEXOUSD,0.12578905,$0,approved / USD Interest Earned,$0.00,2019-12-18 01:00:07
NXTx2tUO5oFwW,Deposit,USDC,9.19127500,$9.191275,approved / 0x905a7e45dfa8daa0e7419dd706d1ecb6d6da8ee4473d389646ae20d306709cdd,$0.00,2019-12-17 14:50:16
NXTHc0hoR1bMR,Withdrawal,NEXOUSD,-2.44400000,$2.444,approved / SAI withdrawal,$0.00,2019-12-17 08:37:08
NXTTesaJQc1OE,Interest,NEXOUSD,0.12434001,$0,approved / USD Interest Earned,$0.00,2019-12-17 01:00:08
NXTdwPKj6wlR2,Interest,NEXOUSD,0.12431379,$0,approved / USD Interest Earned,$0.00,2019-12-16 01:00:08
NXT8pCmJ3hTuR,Interest,NEXOUSD,0.12428758,$0,approved / USD Interest Earned,$0.00,2019-12-15 01:00:07
NXTWIJLAOIiQR,Interest,NEXOUSD,0.12426138,$0,approved / USD Interest Earned,$0.00,2019-12-14 01:00:08
NXTUS00FshwOY,Interest,NEXOUSD,0.12423518,$0,approved / USD Interest Earned,$0.00,2019-12-13 07:41:42
NXTvRsqOifmUF,Interest,NEXOUSD,0.12420899,$0,approved / USD Interest Earned,$0.00,2019-12-12 01:00:08
NXTPCnL5E5NTp,Interest,NEXOUSD,0.12418280,$0,approved / USD Interest Earned,$0.00,2019-12-11 01:00:07
NXTwlOTYtgOGS,Deposit,TUSD,1.00000000,$1,approved / 0xf1b71f9cd46609105db917d2dfc4e8b2563eed406e846c56c7f5210ba2e3937b,$0.00,2019-12-10 13:30:21
NXTLq3UZ0GDbf,Deposit,PAX,20.00000000,$20,approved / 0x4d84575f33de173b2eb1f4cef7a88fe2cef886009f33fffcdf65f37047332c54,$0.00,2019-12-10 06:04:17
NXTg1xdxmRyiE,Interest,NEXOUSD,0.11972919,$0,approved / USD Interest Earned,$0.00,2019-12-10 01:00:07
NXTFxi7cCXK3q,Deposit,TUSD,1.02000000,$1.02,approved / 0x99baa7abbd61344125e5b83d29eef818b096992536183e15270078538389d2e9,$0.00,2019-12-09 20:14:22
NXTv235VeEEM7,Interest,NEXOUSD,0.11948890,$0,approved / USD Interest Earned,$0.00,2019-12-09 01:00:08
NXTjl1qrNPubr,Interest,NEXOUSD,0.11946371,$0,approved / USD Interest Earned,$0.00,2019-12-08 01:00:06
NXTpZAHRDank3,Interest,NEXOUSD,0.11943852,$0,approved / USD Interest Earned,$0.00,2019-12-07 01:00:07
NXTjG7s2Dm0p6,Interest,NEXOUSD,0.11941334,$0,approved / USD Interest Earned,$0.00,2019-12-06 01:00:07
NXTyBebHUsdts,Interest,NEXOUSD,0.11938817,$0,approved / USD Interest Earned,$0.00,2019-12-05 01:00:07
NXTImlYjttVOR,Deposit,USDTERC,5.00000000,$5,approved / 0xd24060b76537c238ea3556a4a4bf495866d162e64f64c5d4592dcb17bea8b5ea,$0.00,2019-12-04 19:51:19
NXTa3rNeTMQRL,Deposit,ETH,0.01976917,$2.9556886067,approved / 0x317bb017320d95b224929fe3cc5ea3da175e778ab8da160c4c92107cfc3ff46b,$0.00,2019-12-04 19:05:43
NXTpmNDDPOKdI,Deposit,BNBN,0.14000000,$2.132886,approved / 394D5608ED7138B54BD1824A76E95107367E99D5CEF0B1DFECA3EF40883C5A42,$0.00,2019-12-04 14:10:31
NXT9BrUWzjP2V,Deposit,NEXOBEP2,181.00000000,$17.041331,approved / B225BEE30CAA943BE4415D8CB317B88A724396428A067CDC3C827258D043CACC,$0.00,2019-12-04 14:01:05
NXTmCmCqctG1N,Deposit,PAX,59.67720000,$59.6772,approved / 0xafa7d2c8f434ba9b103ea30f11e8b81e9577e674a87213ff65a4d720eba039b2,$0.00,2019-12-04 11:28:52
NXT2A2vBIXLQ0,Deposit,USDC,40.00000000,$40,approved / 0x96449f7723b24c19f40a718c0ea0851a4e3d4032041e189320161d087568211d,$0.00,2019-12-04 11:11:56
NXTFwlhN26eRe,Interest,NEXOUSD,0.09729391,$0,approved / USD Interest Earned,$0.00,2019-12-04 01:00:07
NXTzrIYbHJWU6,Deposit,USDTERC,1.00000000,$1,approved / 0x7833b294bc4a271ff80b8ba61bf6d16b0ea81ec24b1106657e4c39729443bfcd,$0.00,2019-12-03 21:14:19
NXTVSWOCIJtVZ,Deposit,NEXOBEP2,37.00000000,$3.435746,approved / 56300E509520D7C241B7A65369E80FB49E8A9C09D0E2EFCE28AE36E8204B8B25,$0.00,2019-12-03 19:09:46
NXTkn9uOJONMc,Deposit,USDC,1.00000000,$1,approved / 0x23546b8d02c11decb6eba725e86d4be1648dd1b29a9cec0fce677580af7823e0,$0.00,2019-12-03 16:32:06
NXT9D2FVqBy9Z,Interest,NEXOUSD,0.09685174,$0,approved / USD Interest Earned,$0.00,2019-12-03 01:00:06
NXTcqynL5Sx1b,Withdrawal,NEXOUSD,-1.00000000,$1,approved / USDC withdrawal,$0.00,2019-12-02 18:19:21
NXTy7xAY1rMZl,Interest,NEXOUSD,0.09704215,$0,approved / USD Interest Earned,$0.00,2019-12-02 01:00:07
NXT4kewwz5ZPz,Interest,NEXOUSD,0.09702169,$0,approved / USD Interest Earned,$0.00,2019-12-01 01:00:07
NXTooyU7lZWcD,Interest,NEXOUSD,0.09700123,$0,approved / USD Interest Earned,$0.00,2019-11-30 01:00:06
NXTFCE87wxlAK,Interest,NEXOUSD,0.09698078,$0,approved / USD Interest Earned,$0.00,2019-11-29 01:00:07
NXTcmi8N9N5Hf,Interest,NEXOUSD,0.09696034,$0,approved / USD Interest Earned,$0.00,2019-11-28 01:00:07
NXT1SGMQVz3qb,Interest,NEXOUSD,0.09693989,$0,approved / USD Interest Earned,$0.00,2019-11-27 01:00:07
NXTgakY5wg7EC,Deposit,BTC,0.00019621,$1.384183066,approved / fa795f7007163a5cab32efa65c1efeef64516473cb69f0ce572c5c8e3293e162,$0.00,2019-11-26 19:11:44
NXTuKebCP6xDc,Interest,NEXOUSD,0.09691946,$0,approved / USD Interest Earned,$0.00,2019-11-26 01:00:07
NXTWiD9R3DVJ3,Interest,NEXOUSD,0.09689902,$0,approved / USD Interest Earned,$0.00,2019-11-25 01:00:07
NXTwm9CMuJw5N,Interest,NEXOUSD,0.09687859,$0,approved / USD Interest Earned,$0.00,2019-11-24 01:00:07
NXTjzMhSHD4WO,Interest,NEXOUSD,0.09685817,$0,approved / USD Interest Earned,$0.00,2019-11-23 01:00:06
NXTySi9qmx1Eu,Interest,NEXOUSD,0.09683775,$0,approved / USD Interest Earned,$0.00,2019-11-22 01:00:07
NXTsSK6AlUC4C,Deposit,NEXOBEP2,24.00000000,$2.518968,approved / 50C8FA61674437FDF59F119E3DF08E845B8879DAC847F1232603650C16F57735,$0.00,2019-11-21 07:17:10
NXThyxDBVWzSf,Interest,NEXOUSD,0.09681733,$0,approved / USD Interest Earned,$0.00,2019-11-21 01:00:07
NXTzmt2MJtT2f,Interest,NEXOUSD,0.09679692,$0,approved / USD Interest Earned,$0.00,2019-11-20 01:00:07
NXT2pzoOUcbGy,Interest,NEXOUSD,0.09677651,$0,approved / USD Interest Earned,$0.00,2019-11-19 01:00:07
NXTTs28HFn4NL,Deposit,PAX,9.00000000,$9,approved / 0xe418271ad7efbc74614d51b47b71c37e67f0a1c1bd8a9cf0e22260ada6edb6e5,$0.00,2019-11-18 05:08:39
NXTJCj5bXM9bM,Interest,NEXOUSD,0.09485864,$0,approved / USD Interest Earned,$0.00,2019-11-18 01:00:07
NXTt3uqxMlsNr,Deposit,USDTERC,1.00000000,$1,approved / 0x088ecc25ee0f94a4a388f6c47679da10dca5f39b2eaffed6d5d4d55e0f5661bf,$0.00,2019-11-17 18:51:05
NXTM63BhAoCft,Deposit,PAX,3.50000000,$3.5,approved / 0x320f76f4ca41f688cb64f5d06a66384bdf9322c2b45d383553d0e20597a3cf86,$0.00,2019-11-17 09:44:27
NXTWShsdut9hd,Withdrawal,ETH,-0.02600000,$4.68962,approved / ETH withdrawal,$0.00,2019-11-17 09:06:54
NXTu8z4lWyWpS,Withdrawal,BTC,-0.00118000,$9.90964,approved / BTC withdrawal,$0.00,2019-11-17 09:05:20
NXTdN90bkH7in,Withdrawal,BCH,-0.01700000,$4.4795,approved / BCH withdrawal,$0.00,2019-11-17 08:14:47
NXTbEkYCjOyMU,Deposit,NEXOBEP2,51.57000000,$5.44780323,approved / E462C6DFC4BA583E467A3C5A42458B5F8CA4735793ACA1211971C5B4D703C393,$0.00,2019-11-17 07:28:56
NXTRO0rM81NIX,Interest,NEXOUSD,0.09388990,$0,approved / USD Interest Earned,$0.00,2019-11-17 01:00:07
NXTOBTBJ38m3w,Deposit,USDC,98.00000000,$98,approved / 0x7b69ca8dd5b63d61a2793df083d151d01dee34e88f0c01b2077a4b8697640226,$0.00,2019-11-16 07:45:19
NXTnBZU0Z2yq2,Withdrawal,NEXOUSD,-75.00000000,$75,approved / DAI withdrawal,$0.00,2019-11-16 07:15:45
NXTl3B1bYApTj,Deposit,USDTERC,4.98964800,$4.989648,approved / 0x9dfc266870615c459a123faff393afdab49f5ae7f7353d3585a17a7852afe421,$0.00,2019-11-16 06:54:36
NXTfSZ0Dcbh6q,Withdrawal,NEXOUSD,-6.00000000,$6,approved / DAI withdrawal,$0.00,2019-11-16 06:45:08
NXTi6sSimBCQw,Interest,NEXOUSD,0.08923403,$0,approved / USD Interest Earned,$0.00,2019-11-16 01:00:07
NXTR3J307K29L,Interest,NEXOUSD,0.08921522,$0,approved / USD Interest Earned,$0.00,2019-11-15 01:00:07
NXTaLoWInOXIn,Deposit,BTC,0.00118315,$10.231052995,approved / 354bf161533448aaf176f9839bcee6d21f5e3138c53f705ea3c5023ff604c4bd,$0.00,2019-11-14 14:49:53
NXTv57uCHYRMH,Deposit,BCH,0.01735659,$4.795625817,approved / 0517052791b58c119a4da390405e32d0f4137c594cb26e945c00c585a372ac79,$0.00,2019-11-14 14:16:40
NXTVGSFfeaus9,Deposit,ETH,0.02629593,$4.8479176548,approved / 0x612b8ee61fd1602eec4c53213f339d881159a1056f954376a7bbe0ca81cda778,$0.00,2019-11-14 14:04:17
NXTKre4yzJKpj,Interest,NEXOUSD,0.08919641,$0,approved / USD Interest Earned,$0.00,2019-11-14 01:00:07
NXTaLFI4KJwsy,Interest,NEXOUSD,0.08917761,$0,approved / USD Interest Earned,$0.00,2019-11-13 01:00:07
NXT7PFv8Z5Hku,Interest,NEXOUSD,0.08915880,$0,approved / USD Interest Earned,$0.00,2019-11-12 01:00:07
NXTGb3COjHXKZ,Interest,NEXOUSD,0.08914001,$0,approved / USD Interest Earned,$0.00,2019-11-11 01:00:06
NXTcPH4OWEytc,Interest,NEXOUSD,0.08912121,$0,approved / USD Interest Earned,$0.00,2019-11-10 01:00:07
NXT57w4M8aOTp,Interest,NEXOUSD,0.08910242,$0,approved / USD Interest Earned,$0.00,2019-11-09 01:00:06
NXTIByhi3dgPe,Deposit,NEXOBEP2,72.00000000,$7.1874,approved / 266921420B81B3280882F7B20CEDA4C4DBFF18CA30A69F33F6C739F5C237B00E,$0.00,2019-11-08 15:26:43
NXTZEytCFQGHQ,Interest,NEXOUSD,0.08908364,$0,approved / USD Interest Earned,$0.00,2019-11-08 01:00:06
NXTvkOfdHcvxA,Interest,NEXOUSD,0.08906486,$0,approved / USD Interest Earned,$0.00,2019-11-07 01:00:06
NXTWQ9moE5yRh,Deposit,USDC,43.00000000,$43,approved / 0xe6b232c04712bf23068e430a6d2c2863ff5945163aaf697e4a1a5672c0c6e0d8,$0.00,2019-11-06 19:42:53
NXTDaTyY1C2Xq,Deposit,DAI,10.00000000,$10,approved / 0x2ff0a862308e44929c88ea75e967ca021feb1a6132e20341e3ce4ed92cacad5a,$0.00,2019-11-06 14:20:40
NXTbGlAfdHPff,Deposit,USDC,10.00000000,$10,approved / 0xa421a9c9f28a7a1c946ca8371288d3b3e0ec8c04d97b2024be8358d9a15e3abf,$0.00,2019-11-06 14:20:35
NXTB23j2A9ppx,Interest,NEXOUSD,0.07576379,$0,approved / USD Interest Earned,$0.00,2019-11-06 01:00:07
NXT9vl1eAwkwz,Interest,NEXOUSD,0.07574782,$0,approved / USD Interest Earned,$0.00,2019-11-05 01:00:07
NXTCWQm0q2qHH,Interest,NEXOUSD,0.07573185,$0,approved / USD Interest Earned,$0.00,2019-11-04 01:00:07
NXT7kEMkA7ugO,Interest,NEXOUSD,0.07571588,$0,approved / USD Interest Earned,$0.00,2019-11-03 01:00:06
NXTELC9vnoxzj,Interest,NEXOUSD,0.07569992,$0,approved / USD Interest Earned,$0.00,2019-11-02 01:00:07
NXTOlaa7vEad0,Withdrawal,NEXOUSD,-3.00000000,$3,approved / PAX withdrawal,$0.00,2019-11-01 12:50:32
NXT7gQutoFNkY,Withdrawal,NEXONEXO,-135.57000000,$12.32168616,approved / NEXO withdrawal,$0.00,2019-11-01 10:50:18
NXTWVGJGDbiNk,Interest,NEXOUSD,0.07631645,$0,approved / USD Interest Earned,$0.00,2019-11-01 01:00:06
NXTK4c8VBv7cm,Interest,NEXOUSD,0.07630036,$0,approved / USD Interest Earned,$0.00,2019-10-31 01:00:07
NXTWS86lDf1TS,Interest,NEXOUSD,0.07628427,$0,approved / USD Interest Earned,$0.00,2019-10-30 01:00:07
NXTafwYm6rkDo,Interest,NEXOUSD,0.07626819,$0,approved / USD Interest Earned,$0.00,2019-10-29 01:00:06
NXT4DAuYqGTW3,Interest,NEXOUSD,0.07625211,$0,approved / USD Interest Earned,$0.00,2019-10-28 01:00:06
NXTMzsG1ucpRe,Interest,NEXOUSD,0.07623604,$0,approved / USD Interest Earned,$0.00,2019-10-27 01:00:07
NXTquyvBYyz4n,Interest,NEXOUSD,0.07621996,$0,approved / USD Interest Earned,$0.00,2019-10-26 01:00:06
NXTsV9A2eY2Wb,Interest,NEXOUSD,0.07620389,$0,approved / USD Interest Earned,$0.00,2019-10-25 01:00:06
NXTWdn5Xrdu3G,Interest,NEXOUSD,0.07618783,$0,approved / USD Interest Earned,$0.00,2019-10-24 01:00:07
NXTgvJpxXye64,Interest,NEXOUSD,0.07617176,$0,approved / USD Interest Earned,$0.00,2019-10-23 01:00:06
NXTHngMAIrEmb,Interest,NEXOUSD,0.07615571,$0,approved / USD Interest Earned,$0.00,2019-10-22 01:00:06
NXT11gYIekiju,Interest,NEXOUSD,0.07613965,$0,approved / USD Interest Earned,$0.00,2019-10-21 01:00:07
NXTZN73O7rthg,Deposit,DAI,19.95641058,$19.95641057512,approved / 0xdc66330b434a8a4163c7613f0a12482c7393e30d410fd7b1df92b2c481f1f2ba,$0.00,2019-10-20 12:54:36
NXTILRMadwzt0,Interest,NEXOUSD,0.07191619,$0,approved / USD Interest Earned,$0.00,2019-10-20 01:00:06
NXTPnnEgfppwb,Interest,NEXOUSD,0.07190103,$0,approved / USD Interest Earned,$0.00,2019-10-19 01:00:07
NXTRk5nhMpACQ,Interest,NEXOUSD,0.07188587,$0,approved / USD Interest Earned,$0.00,2019-10-18 01:00:06
NXTwZPGqgVZc3,Interest,NEXOUSD,0.07187071,$0,approved / USD Interest Earned,$0.00,2019-10-17 01:00:07
NXTiMUxqFN6In,Interest,NEXOUSD,0.07185556,$0,approved / USD Interest Earned,$0.00,2019-10-16 01:00:06
NXTcBFULj1sSy,Withdrawal,NEXOUSD,-5.00000000,$5,approved / TUSD withdrawal,$0.00,2019-10-15 18:09:17
NXTsdlxRBRTnq,Deposit,PAX,15.00000000,$15,approved / 0x7620d42682550d929b16180e24c81819fa7f9221d2e802a8a14e99782287fd62,$0.00,2019-10-15 17:44:31
NXTqSYlwtQrPJ,Deposit,NEXO,67.48641176,$6.3111942549717,approved / 0x42a9bd690ae558094e9fc8e606312748933df9365459bbfe6ebe9c31e26a7fb2,$0.00,2019-10-15 05:58:11
NXTzMwB3uHZg6,Interest,NEXOUSD,0.06973211,$0,approved / USD Interest Earned,$0.00,2019-10-15 01:00:06
NXTsh6C9x6fva,Interest,NEXOUSD,0.06971741,$0,approved / USD Interest Earned,$0.00,2019-10-14 01:00:06
NXTrLNMesLZoO,Interest,NEXOUSD,0.06970271,$0,approved / USD Interest Earned,$0.00,2019-10-13 01:00:06
NXT6GEqYnWMrc,Interest,NEXOUSD,0.06968801,$0,approved / USD Interest Earned,$0.00,2019-10-12 01:00:06
NXT7QmmpeaqRd,Interest,NEXOUSD,0.06967332,$0,approved / USD Interest Earned,$0.00,2019-10-11 01:00:06
NXTCYo2qD7oyT,Interest,NEXOUSD,0.06965863,$0,approved / USD Interest Earned,$0.00,2019-10-10 01:00:06
NXTixmFD7qYkO,Deposit,PAX,20.00000000,$20,approved / 0x465e51307c3fab2b44181e4a52850edf0d30a969fbbcf69228be9f20002dd0e0,$0.00,2019-10-09 14:58:48
NXTHslSXE8Vfl,Interest,NEXOUSD,0.06542735,$0,approved / USD Interest Earned,$0.00,2019-10-09 01:00:06
NXTYFuEGsXXTw,Deposit,NEXO,135.80931318,$12.684861469638,approved / 0x53e71de47ced5a0685f13435e8d2bb41344d6913378c6acfd4a4353078a68101,$0.00,2019-10-08 15:30:33
NXTr6FHsRNJPL,Interest,NEXOUSD,0.06541355,$0,approved / USD Interest Earned,$0.00,2019-10-08 01:00:06
NXTAYOYZRRjuk,Interest,NEXOUSD,0.06539976,$0,approved / USD Interest Earned,$0.00,2019-10-07 01:00:06
NXTuOMhV5yzO5,Withdrawal,NEXOUSD,-1.00000000,$1,approved / DAI withdrawal,$0.00,2019-10-06 09:33:13
NXTtMmS7Yqe0G,Interest,NEXOUSD,0.06559680,$0,approved / USD Interest Earned,$0.00,2019-10-06 01:00:06
NXT37ix5kYC3j,Interest,NEXOUSD,0.06558297,$0,approved / USD Interest Earned,$0.00,2019-10-05 01:00:06
NXT3P8pEttjMb,Interest,NEXOUSD,0.06556915,$0,approved / USD Interest Earned,$0.00,2019-10-04 01:00:06
NXTDgPoppy6re,Deposit,DAI,4.00000000,$4,approved / 0xd85e2c9f0c4e644a465601eb18054a4b9928c4d0732990a0d82d0d9b59444182,$0.00,2019-10-03 15:41:31
NXTkumM5557JB,Deposit,NEXO,65.43091077,$5.6241793661461,approved / 0x5b9f16c23c5a726a3e0d501381b03ac5af57700193cccdb3edbe1b5f4d84048d,$0.00,2019-10-03 14:57:22
NXTL66hYS7ap3,Deposit,PAX,13.00000000,$13,approved / 0x8f6a105730aeab46d1a9a61d91a2b25505b0ef76d5ab6c5adb1218ce884b7faa,$0.00,2019-10-03 14:34:39
NXTk6D0Fy1nb9,Deposit,DAI,12.00000000,$12,approved / 0xcdd7a24dbe0f5e697b474a1baab1b6232c20f4f12721c0ee1c3159636f1aeca0,$0.00,2019-10-03 14:13:33
NXT03Tiadfszm,Deposit,USDC,21.00000000,$21,approved / 0x713aacc6b2ea914c142a790eebd8783e6adb79e7ba515c402b6ac5e82e6edf51,$0.00,2019-10-03 13:49:31
NXTFgM5z1Qr7H,Interest,NEXOUSD,0.05501383,$0,approved / USD Interest Earned,$0.00,2019-10-03 01:00:06
NXT5uQsFkzFAC,Interest,NEXOUSD,0.05500223,$0,approved / USD Interest Earned,$0.00,2019-10-02 01:00:05
NXTJO5oBuX6xo,Interest,NEXOUSD,0.05499063,$0,approved / USD Interest Earned,$0.00,2019-10-01 01:00:06
NXTFEWb3tBmuV,Interest,NEXOUSD,0.05497904,$0,approved / USD Interest Earned,$0.00,2019-09-30 01:00:06
NXTanKKwabDFK,Interest,NEXOUSD,0.05496745,$0,approved / USD Interest Earned,$0.00,2019-09-29 01:00:06
NXTtIrZ5FsOPo,Deposit,USDTERC,9.01313200,$9.013132,approved / 0x936418816764f03681b8cf7c35c205ff7c88290d484e282d7d7a253cc6652504,$0.00,2019-09-28 07:35:13
NXTOJCBkvqJQa,Interest,NEXOUSD,0.05305562,$0,approved / USD Interest Earned,$0.00,2019-09-28 01:00:05
NXT3M2vFoGQjj,Interest,NEXOUSD,0.05304443,$0,approved / USD Interest Earned,$0.00,2019-09-27 01:00:07
NXTreKe9LMDcL,Interest,NEXOUSD,0.05303325,$0,approved / USD Interest Earned,$0.00,2019-09-26 01:00:06
NXTEdGC7qnFhR,Interest,NEXOUSD,0.05302207,$0,approved / USD Interest Earned,$0.00,2019-09-25 01:00:05
NXTPNdSjeQW83,Deposit,PAX,12.79000000,$12.79,approved / 0x50397b47d17bcc58d8096dec6d1dc23080b58e0776a9fe550d54f63bc2c3db41,$0.00,2019-09-24 06:59:52
NXTKCdjvxLxcx,Interest,NEXOUSD,0.05031438,$0,approved / USD Interest Earned,$0.00,2019-09-24 01:00:05
NXTWNYJAAgJHd,Deposit,DAI,12.00000000,$12,approved / 0x4d52d9bc9a26d87a6df5e97018952d4afc6915569e0e3ffbaab3ce3e5691bde6,$0.00,2019-09-23 03:07:03
NXTu3pVHmlgPS,Deposit,USDC,14.00000000,$14,approved / 0x724c1c5c6d60f20f6e66cf4a21821e465c66be43252d526f85e767ea60bdb12e,$0.00,2019-09-23 03:06:51
NXTlXzet2oEV7,Interest,NEXOUSD,0.04482219,$0,approved / USD Interest Earned,$0.00,2019-09-23 01:00:06
NXTQjIZdkdkuw,Deposit,USDC,14.00000000,$14,approved / 0xd7ecb7383409247e30189c2eeb727f91a5ae8678f4c39e40021c70032431e329,$0.00,2019-09-22 09:41:16
NXTL8gYFp4cY3,Deposit,PAX,13.37065000,$13.37065,approved / 0x279470583626752c10323e969451034613c5d633b7605a3db222b41c50e1aebd,$0.00,2019-09-22 09:31:08
NXTUBW8cfKjvW,Deposit,TUSD,13.07937200,$13.079372,approved / 0xdb664eb0f05f9ce52a54d15a9f16a21a0baab5022a1015481cd12fada2b2443b,$0.00,2019-09-22 09:20:46
NXTTHJKd00U92,Interest,NEXOUSD,0.03628467,$0,approved / USD Interest Earned,$0.00,2019-09-22 01:00:06
NXTc97lTTz5vM,Interest,NEXOUSD,0.03627702,$0,approved / USD Interest Earned,$0.00,2019-09-21 01:00:05
NXT7dt9qjNZun,Interest,NEXOUSD,0.03626937,$0,approved / USD Interest Earned,$0.00,2019-09-20 01:00:05
NXTI61ZGAKM4x,Interest,NEXOUSD,0.03626172,$0,approved / USD Interest Earned,$0.00,2019-09-19 01:00:06
NXT1nXWvzSCRc,Interest,NEXOUSD,0.03625408,$0,approved / USD Interest Earned,$0.00,2019-09-18 01:00:06
NXTirPHS0wNVj,Interest,NEXOUSD,0.03624643,$0,approved / USD Interest Earned,$0.00,2019-09-17 01:00:06
NXTEAEW8nr9Ki,Interest,NEXOUSD,0.03623879,$0,approved / USD Interest Earned,$0.00,2019-09-16 01:00:05
NXT4GGbgJfbkk,Deposit,DAI,5.85820147,$5.85820147,approved / 0x60b9a2260c740a6ef580e21a8808400e9fceac5cb172a38e81e409a115a5b0f2,$0.00,2019-09-15 21:51:54
NXTknxbHSC4JJ,Deposit,PAX,8.80000000,$8.8,approved / 0xea471d9e4051708b7287643bbf2981541bfa41879dd8ab6a3d33596e8259bf6e,$0.00,2019-09-15 08:32:40
NXTxJ0kdD9AhM,Deposit,NEXO,51.31251630,$4.6017577743003,approved / 0xd2678dcbf0ad8bd118bc6c27faa7777da0a0efd73a28eb6a04bcc174b51f0e53,$0.00,2019-09-15 08:12:34
NXTx1R8mCOWSS,Interest,NEXOUSD,0.03314076,$0,approved / USD Interest Earned,$0.00,2019-09-15 01:00:05
NXTF3SbNORLDa,Interest,NEXOUSD,0.03313377,$0,approved / USD Interest Earned,$0.00,2019-09-14 01:00:05
NXTPkLtYZ0IaQ,Interest,NEXOUSD,0.03312679,$0,approved / USD Interest Earned,$0.00,2019-09-13 01:00:06
NXTUflkXJ7ivG,Withdrawal,XRP,-6.65181200,$1.67805261324,approved / XRP withdrawal,$0.00,2019-09-12 19:44:57
NXTXgDXC47V3N,Interest,NEXOUSD,0.03311981,$0,approved / USD Interest Earned,$0.00,2019-09-12 01:00:06
NXTmKa96w8xN2,Interest,NEXOUSD,0.03311282,$0,approved / USD Interest Earned,$0.00,2019-09-11 01:00:05
NXTe7EujJ8MGu,Interest,NEXOUSD,0.03310584,$0,approved / USD Interest Earned,$0.00,2019-09-10 01:00:06
NXTrl618bcmi5,Interest,NEXOUSD,0.03309886,$0,approved / USD Interest Earned,$0.00,2019-09-09 01:00:05
NXTzi2Oe4LIgN,Deposit,XRP,6.65181200,$1.74889441104,approved / 2F349BCBB8B66F925D54E36E0E8B4BE70C22F5BD0D3DB117860A76C91479A1D5,$0.00,2019-09-08 08:42:59
NXTBtlwvV0bId,Deposit,PAX,9.99298191,$9.99298191,approved / 0x0eeae1f44299976eea0060d4f9334052669d90cde9d78ca7f2ce34e603a88b49,$0.00,2019-09-08 06:29:11
NXTFBnLRGl1fe,Interest,NEXOUSD,0.03098506,$0,approved / USD Interest Earned,$0.00,2019-09-08 01:00:05
NXTUhY2GWyGjZ,Interest,NEXOUSD,0.03097853,$0,approved / USD Interest Earned,$0.00,2019-09-07 01:00:06
NXT9z9eX90ZFO,Interest,NEXOUSD,0.03097200,$0,approved / USD Interest Earned,$0.00,2019-09-06 01:00:05
NXTZ7YOmcv4C8,Interest,NEXOUSD,0.03096547,$0,approved / USD Interest Earned,$0.00,2019-09-05 01:00:06
NXTc0sUsGN7Gf,Interest,NEXOUSD,0.03095894,$0,approved / USD Interest Earned,$0.00,2019-09-04 01:00:05
NXTjsBQDAohAV,Interest,NEXOUSD,0.03095241,$0,approved / USD Interest Earned,$0.00,2019-09-03 01:00:06
NXTUgv5R5LozR,Deposit,USDC,21.00000000,$21,approved / 0x8f83c28f3ecc6b8a61a3557c623ea773676d6cc35c71a4778b47f9108c3d61da,$0.00,2019-09-02 21:25:07
NXTSYWd24Tfd8,Deposit,NEXO,144.88675439,$10.179888250196,approved / 0x4a4b4254bc2952f071804c386032f51ab01ec3eb8fe4b9f0aa9dc8efb130c825,$0.00,2019-09-02 21:15:14
NXTPtng0JEgpF,Interest,NEXOUSD,0.02651846,$0,approved / USD Interest Earned,$0.00,2019-09-02 01:00:06
NXT59fJ3bjpoB,Interest,NEXOUSD,0.02651287,$0,approved / USD Interest Earned,$0.00,2019-09-01 01:00:05
NXTCrqnnKqAZn,Interest,NEXOUSD,0.02650728,$0,approved / USD Interest Earned,$0.00,2019-08-31 01:00:05
NXTghjVJ2arcH,Interest,NEXOUSD,0.02650169,$0,approved / USD Interest Earned,$0.00,2019-08-30 01:00:05
NXTQNVTlYBYS3,Interest,NEXOUSD,0.02649610,$0,approved / USD Interest Earned,$0.00,2019-08-29 01:00:06
NXT28KokerFOB,Interest,NEXOUSD,0.02649052,$0,approved / USD Interest Earned,$0.00,2019-08-28 01:00:06
NXT592MEA7O43,Interest,NEXOUSD,0.02648493,$0,approved / USD Interest Earned,$0.00,2019-08-27 01:00:06
NXT79EOC5qUrR,Interest,NEXOUSD,0.02647935,$0,approved / USD Interest Earned,$0.00,2019-08-26 01:00:05
NXTezP8WmC9sy,Interest,NEXOUSD,0.02647377,$0,approved / USD Interest Earned,$0.00,2019-08-25 01:00:05
NXTpxs2YxVlUi,Interest,NEXOUSD,0.02646818,$0,approved / USD Interest Earned,$0.00,2019-08-24 01:00:05
NXTzV8OdNCRqq,Interest,NEXOUSD,0.02646260,$0,approved / USD Interest Earned,$0.00,2019-08-23 01:00:05
NXTHGezFW5vsP,Interest,NEXOUSD,0.02645703,$0,approved / USD Interest Earned,$0.00,2019-08-22 01:00:05
