,Date,Type,Currency,Amount,USD,Loan,Details
2931,2020-01-10 00:00:03+00:00,Interest,USD,-0.14,0.14,501.01,approved / Interest
2932,2020-01-09 07:55:34+00:00,Deposit,USDC,10.0,10.0,500.73,approved / 0x5269c4619d7f51495e6979634a9dab9a66fa02c391fd7bd554d1206b3f09bcbe
2933,2020-01-09 01:00:08+00:00,Interest,USD,0.16937948,0.0,500.73,approved / USD Interest Earned
2934,2020-01-09 00:00:03+00:00,Interest,USD,-0.14,0.14,500.73,approved / Interest
2935,2020-01-08 06:01:40+00:00,Deposit,BTC,0.00083973,7.02,500.59,approved / 413dcb3d0ee549d4e17f8c9dd5d35e32928c10e75018e908e88ed95c667de4f0
2936,2020-01-08 01:00:08+00:00,Interest,USD,0.16934377,0.0,500.59,approved / USD Interest Earned
2937,2020-01-08 00:00:03+00:00,Interest,USD,-0.14,0.14,500.59,approved / Interest
2938,2020-01-07 01:00:07+00:00,Interest,USD,0.16930806,0.0,500.44,approved / USD Interest Earned
2939,2020-01-07 00:00:02+00:00,Interest,USD,-0.14,0.14,500.44,approved / Interest
2940,2020-01-06 01:00:08+00:00,Interest,USD,0.16927237,0.0,500.3,approved / USD Interest Earned
2941,2020-01-06 00:00:00+00:00,Interest,USD,-0.14468203,0.15,500.44,approved / Interest
2942,2020-01-05 01:00:08+00:00,Interest,USD,0.16923668,0.0,500.3,approved / USD Interest Earned
2943,2020-01-05 00:00:03+00:00,Interest,USD,-0.14,0.14,500.3,approved / Interest
2944,2020-01-04 18:47:50+00:00,Withdrawal,BTC,-0.001,7.33,500.15,approved / BTC withdrawal
2945,2020-01-04 18:34:27+00:00,Withdrawal,XLM,-3.0,0.14,500.15,approved / XLM withdrawal
2946,2020-01-04 01:00:08+00:00,Interest,USD,0.169201,0.0,500.15,approved / USD Interest Earned
2947,2020-01-04 00:00:03+00:00,Interest,USD,-0.14,0.14,500.15,approved / Interest
2948,2020-01-03 18:37:44+00:00,Deposit,USDC,52.0,52.0,500.01,approved / 0xc0c9f3d14845ad31f8ff0792490c17042151ad14924d0a0726a904df800e431c
2949,2020-01-03 17:04:24+00:00,Withdrawal,BNB,-0.14,1.91,500.01,approved / BNB withdrawal
2950,2020-01-03 15:41:13+00:00,Withdrawal,BCH,-0.05803253,12.33,500.01,approved / BCH withdrawal
2951,2020-01-03 15:29:14+00:00,Deposit,PAX,52.24,52.24,500.01,approved / 0xafb401577504600f88232e70d169fe8173210bbcc610a48f3488db12f84876c9
2952,2020-01-03 13:06:02+00:00,Withdrawal,EOS,-5.0,13.06,500.01,approved / EOS withdrawal
2953,2020-01-03 12:35:15+00:00,InterestDiscount,USD,0.83629645,0.84,500.0,approved / Discount
2954,2020-01-03 12:35:15+00:00,InterestAdditional,USD,-0.00587582,0.0,500.0,approved / Interest
2955,2020-01-03 12:35:15+00:00,Repayment,USD,0.99047598,1.0,500.83,approved / Crypto Repayment
2956,2020-01-03 12:35:12+00:00,Liquidation,NEXO,-9.39,1.0,501.82,approved / Crypto Repayment
2957,2020-01-03 12:27:06+00:00,Deposit,NEXO,255.0,26.91,501.82,approved / 6414B59D8B95B70CE1F2802C5272E032A840DF9B583F23D5EE06CB803D7D7D3D
2958,2020-01-03 01:00:08+00:00,Interest,USD,0.14718841,0.0,501.82,approved / USD Interest Earned
2959,2020-01-03 00:00:02+00:00,Interest,USD,-0.15,0.15,501.82,approved / Interest
2960,2020-01-02 01:00:07+00:00,Interest,USD,0.14715738,0.0,501.67,approved / USD Interest Earned
2961,2020-01-02 00:00:02+00:00,Interest,USD,-0.15,0.15,501.67,approved / Interest
2962,2020-01-01 01:00:08+00:00,Interest,USD,0.14712636,0.0,501.51,approved / USD Interest Earned
2963,2020-01-01 00:00:02+00:00,Interest,USD,-0.15,0.15,501.51,approved / Interest
2964,2019-12-31 05:19:03+00:00,Deposit,XLM,96.0,4.35,501.36,approved / 73c3ec537e4d38d15ccfdb7aa43715a3f98571816bfd4465b4dcafa4a406350f
2965,2019-12-31 01:00:07+00:00,Interest,USD,0.14709534,0.0,501.36,approved / USD Interest Earned
2966,2019-12-31 00:00:02+00:00,Interest,USD,-0.15,0.15,501.36,approved / Interest
2967,2019-12-30 11:11:37+00:00,Deposit,PAX,9.0,9.0,501.21,approved / 0x9fc6dc7e6ca050deab379e450e9b3c59628a6754f3401e2dd61ebe132a46a820
2968,2019-12-30 01:00:08+00:00,Interest,USD,0.14516686,0.0,501.21,approved / USD Interest Earned
2969,2019-12-30 00:00:02+00:00,Interest,USD,-0.15,0.15,501.21,approved / Interest
2970,2019-12-29 01:00:08+00:00,Interest,USD,0.14513625,0.0,501.06,approved / USD Interest Earned
2971,2019-12-29 00:00:03+00:00,Interest,USD,-0.15,0.15,501.06,approved / Interest
2972,2019-12-28 18:51:22+00:00,Deposit,ETH,0.01254787,1.62,500.91,approved / 0x0c64762197c0fb19ae8db799dfa09e4fc11c3a5f70a3c6efe11a8615e40b5f97
2973,2019-12-28 01:00:07+00:00,Interest,USD,0.14510565,0.0,500.91,approved / USD Interest Earned
2974,2019-12-28 00:00:03+00:00,Interest,USD,-0.15,0.15,500.91,approved / Interest
2975,2019-12-27 01:00:08+00:00,Interest,USD,0.14507506,0.0,500.76,approved / USD Interest Earned
2976,2019-12-27 00:00:02+00:00,Interest,USD,-0.15,0.15,500.76,approved / Interest
2977,2019-12-26 05:49:55+00:00,Deposit,EOS,5.0,12.52,500.61,approved / f0eead7a4b5c8bd1a472dac1aee53dfaa5e663772aa2c684276d0646cb5a7077
2978,2019-12-26 01:00:06+00:00,Interest,USD,0.14504447,0.0,500.61,approved / USD Interest Earned
2979,2019-12-26 00:00:03+00:00,Interest,USD,-0.15,0.15,500.61,approved / Interest
2980,2019-12-25 01:00:08+00:00,Interest,USD,0.14501389,0.0,500.45,approved / USD Interest Earned
2981,2019-12-25 00:00:03+00:00,Interest,USD,-0.15,0.15,500.45,approved / Interest
2982,2019-12-24 06:06:52+00:00,Deposit,USDT,29.2558,29.26,500.3,approved / 0xe9146afdd68d0d711225f48df5a1d9b233212641e7a148745a1f7d7c84a7e131
2983,2019-12-24 01:00:07+00:00,Interest,USD,0.13881532,0.0,500.3,approved / USD Interest Earned
2984,2019-12-24 00:00:03+00:00,Interest,USD,-0.15,0.15,500.3,approved / Interest
2985,2019-12-23 01:00:07+00:00,Interest,USD,0.13878606,0.0,500.15,approved / USD Interest Earned
2986,2019-12-23 00:00:03+00:00,Interest,USD,-0.15,0.15,500.15,approved / Interest
2987,2019-12-22 12:50:46+00:00,Deposit,PAX,50.0,50.0,500.0,approved / 0xf81b8ead1d04c6702e96d91b17252d89ee1e43062672af4d9dad1474dc5243bb
2988,2019-12-22 09:46:24+00:00,WithdrawalCredit,USD,-500.0,500.0,500.0,approved / Alfonso Albano
2989,2019-12-22 01:00:07+00:00,Interest,USD,0.1282153,0.0,0.0,approved / USD Interest Earned
2990,2019-12-21 01:00:07+00:00,Interest,USD,0.12818827,0.0,0.0,approved / USD Interest Earned
2991,2019-12-20 17:30:59+00:00,Deposit,USDC,11.0,11.0,0.0,approved / 0x42cc0ce01586c25c18da465a53568255aa139e57386fb12d576d1f296852d19e
2992,2019-12-20 13:56:02+00:00,Deposit,BTC,0.001,7.18,0.0,approved / 3cd8549e57c229f91b42a3c81b2126fda1e9e2c1e5ba59c6aa1fd96d23fe1fa2
2993,2019-12-20 06:20:05+00:00,Deposit,BCH,0.05767595,10.69,0.0,approved / e21075d98141cee778abfdbcb72a8de7d4a4947d2dc9cdca468fc2643ea93200
2994,2019-12-20 01:00:08+00:00,Interest,USD,0.12584211,0.0,0.0,approved / USD Interest Earned
2995,2019-12-19 01:00:08+00:00,Interest,USD,0.12581558,0.0,0.0,approved / USD Interest Earned
2996,2019-12-18 16:12:11+00:00,Deposit,NEXO,29.0,2.49,0.0,approved / 3CE20C5F3B083B183D927D688B65B33C4E56F958D89E6EA4223EA462EBD1EDA8
2997,2019-12-18 01:00:07+00:00,Interest,USD,0.12578905,0.0,0.0,approved / USD Interest Earned
2998,2019-12-17 14:50:16+00:00,Deposit,USDC,9.191275,9.2,0.0,approved / 0x905a7e45dfa8daa0e7419dd706d1ecb6d6da8ee4473d389646ae20d306709cdd
2999,2019-12-17 08:37:08+00:00,Withdrawal,DAI,-2.444,2.45,0.0,approved / SAI withdrawal
3000,2019-12-17 01:00:08+00:00,Interest,USD,0.12434001,0.0,0.0,approved / USD Interest Earned
3001,2019-12-16 01:00:08+00:00,Interest,USD,0.12431379,0.0,0.0,approved / USD Interest Earned
3002,2019-12-15 01:00:07+00:00,Interest,USD,0.12428758,0.0,0.0,approved / USD Interest Earned
3003,2019-12-14 01:00:08+00:00,Interest,USD,0.12426138,0.0,0.0,approved / USD Interest Earned
3004,2019-12-13 07:41:42+00:00,Interest,USD,0.12423518,0.0,0.0,approved / USD Interest Earned
3005,2019-12-12 01:00:08+00:00,Interest,USD,0.12420899,0.0,0.0,approved / USD Interest Earned
3006,2019-12-11 01:00:07+00:00,Interest,USD,0.1241828,0.0,0.0,approved / USD Interest Earned
3007,2019-12-10 13:30:21+00:00,Deposit,TUSD,1.0,1.0,0.0,approved / 0xf1b71f9cd46609105db917d2dfc4e8b2563eed406e846c56c7f5210ba2e3937b
3008,2019-12-10 06:04:17+00:00,Deposit,PAX,20.0,20.0,0.0,approved / 0x4d84575f33de173b2eb1f4cef7a88fe2cef886009f33fffcdf65f37047332c54
3009,2019-12-10 01:00:07+00:00,Interest,USD,0.11972919,0.0,0.0,approved / USD Interest Earned
3010,2019-12-09 20:14:22+00:00,Deposit,TUSD,1.02,1.02,0.0,approved / 0x99baa7abbd61344125e5b83d29eef818b096992536183e15270078538389d2e9
3011,2019-12-09 01:00:08+00:00,Interest,USD,0.1194889,0.0,0.0,approved / USD Interest Earned
3012,2019-12-08 01:00:06+00:00,Interest,USD,0.11946371,0.0,0.0,approved / USD Interest Earned
3013,2019-12-07 01:00:07+00:00,Interest,USD,0.11943852,0.0,0.0,approved / USD Interest Earned
3014,2019-12-06 01:00:07+00:00,Interest,USD,0.11941334,0.0,0.0,approved / USD Interest Earned
3015,2019-12-05 01:00:07+00:00,Interest,USD,0.11938817,0.0,0.0,approved / USD Interest Earned
3016,2019-12-04 19:51:19+00:00,Deposit,USDT,5.0,5.0,0.0,approved / 0xd24060b76537c238ea3556a4a4bf495866d162e64f64c5d4592dcb17bea8b5ea
3017,2019-12-04 19:05:43+00:00,Deposit,ETH,0.01976917,2.96,0.0,approved / 0x317bb017320d95b224929fe3cc5ea3da175e778ab8da160c4c92107cfc3ff46b
3018,2019-12-04 14:10:31+00:00,Deposit,BNB,0.14,2.14,0.0,approved / 394D5608ED7138B54BD1824A76E95107367E99D5CEF0B1DFECA3EF40883C5A42
3019,2019-12-04 14:01:05+00:00,Deposit,NEXO,181.0,17.05,0.0,approved / B225BEE30CAA943BE4415D8CB317B88A724396428A067CDC3C827258D043CACC
3020,2019-12-04 11:28:52+00:00,Deposit,PAX,59.6772,59.68,0.0,approved / 0xafa7d2c8f434ba9b103ea30f11e8b81e9577e674a87213ff65a4d720eba039b2
3021,2019-12-04 11:11:56+00:00,Deposit,USDC,40.0,40.0,0.0,approved / 0x96449f7723b24c19f40a718c0ea0851a4e3d4032041e189320161d087568211d
3022,2019-12-04 01:00:07+00:00,Interest,USD,0.09729391,0.0,0.0,approved / USD Interest Earned
3023,2019-12-03 21:14:19+00:00,Deposit,USDT,1.0,1.0,0.0,approved / 0x7833b294bc4a271ff80b8ba61bf6d16b0ea81ec24b1106657e4c39729443bfcd
3024,2019-12-03 19:09:46+00:00,Deposit,NEXO,37.0,3.44,0.0,approved / 56300E509520D7C241B7A65369E80FB49E8A9C09D0E2EFCE28AE36E8204B8B25
3025,2019-12-03 16:32:06+00:00,Deposit,USDC,1.0,1.0,0.0,approved / 0x23546b8d02c11decb6eba725e86d4be1648dd1b29a9cec0fce677580af7823e0
3026,2019-12-03 01:00:06+00:00,Interest,USD,0.09685174,0.0,0.0,approved / USD Interest Earned
3027,2019-12-02 18:19:21+00:00,Withdrawal,USDC,-1.0,1.0,0.0,approved / USDC withdrawal
3028,2019-12-02 01:00:07+00:00,Interest,USD,0.09704215,0.0,0.0,approved / USD Interest Earned
3029,2019-12-01 01:00:07+00:00,Interest,USD,0.09702169,0.0,0.0,approved / USD Interest Earned
3030,2019-11-30 01:00:06+00:00,Interest,USD,0.09700123,0.0,0.0,approved / USD Interest Earned
3031,2019-11-29 01:00:07+00:00,Interest,USD,0.09698078,0.0,0.0,approved / USD Interest Earned
3032,2019-11-28 01:00:07+00:00,Interest,USD,0.09696034,0.0,0.0,approved / USD Interest Earned
3033,2019-11-27 01:00:07+00:00,Interest,USD,0.09693989,0.0,0.0,approved / USD Interest Earned
3034,2019-11-26 19:11:44+00:00,Deposit,BTC,0.00019621,1.39,0.0,approved / fa795f7007163a5cab32efa65c1efeef64516473cb69f0ce572c5c8e3293e162
3035,2019-11-26 01:00:07+00:00,Interest,USD,0.09691946,0.0,0.0,approved / USD Interest Earned
3036,2019-11-25 01:00:07+00:00,Interest,USD,0.09689902,0.0,0.0,approved / USD Interest Earned
3037,2019-11-24 01:00:07+00:00,Interest,USD,0.09687859,0.0,0.0,approved / USD Interest Earned
3038,2019-11-23 01:00:06+00:00,Interest,USD,0.09685817,0.0,0.0,approved / USD Interest Earned
3039,2019-11-22 01:00:07+00:00,Interest,USD,0.09683775,0.0,0.0,approved / USD Interest Earned
3040,2019-11-21 07:17:10+00:00,Deposit,NEXO,24.0,2.52,0.0,approved / 50C8FA61674437FDF59F119E3DF08E845B8879DAC847F1232603650C16F57735
3041,2019-11-21 01:00:07+00:00,Interest,USD,0.09681733,0.0,0.0,approved / USD Interest Earned
3042,2019-11-20 01:00:07+00:00,Interest,USD,0.09679692,0.0,0.0,approved / USD Interest Earned
3043,2019-11-19 01:00:07+00:00,Interest,USD,0.09677651,0.0,0.0,approved / USD Interest Earned
3044,2019-11-18 05:08:39+00:00,Deposit,PAX,9.0,9.0,0.0,approved / 0xe418271ad7efbc74614d51b47b71c37e67f0a1c1bd8a9cf0e22260ada6edb6e5
3045,2019-11-18 01:00:07+00:00,Interest,USD,0.09485864,0.0,0.0,approved / USD Interest Earned
3046,2019-11-17 18:51:05+00:00,Deposit,USDT,1.0,1.0,0.0,approved / 0x088ecc25ee0f94a4a388f6c47679da10dca5f39b2eaffed6d5d4d55e0f5661bf
3047,2019-11-17 09:44:27+00:00,Deposit,PAX,3.5,3.5,0.0,approved / 0x320f76f4ca41f688cb64f5d06a66384bdf9322c2b45d383553d0e20597a3cf86
3048,2019-11-17 09:06:54+00:00,Withdrawal,ETH,-0.026,4.69,0.0,approved / ETH withdrawal
3049,2019-11-17 09:05:20+00:00,Withdrawal,BTC,-0.00118,9.91,0.0,approved / BTC withdrawal
3050,2019-11-17 08:14:47+00:00,Withdrawal,BCH,-0.017,4.48,0.0,approved / BCH withdrawal
3051,2019-11-17 07:28:56+00:00,Deposit,NEXO,51.57,5.45,0.0,approved / E462C6DFC4BA583E467A3C5A42458B5F8CA4735793ACA1211971C5B4D703C393
3052,2019-11-17 01:00:07+00:00,Interest,USD,0.0938899,0.0,0.0,approved / USD Interest Earned
3053,2019-11-16 07:45:19+00:00,Deposit,USDC,98.0,98.0,0.0,approved / 0x7b69ca8dd5b63d61a2793df083d151d01dee34e88f0c01b2077a4b8697640226
3054,2019-11-16 07:15:45+00:00,Withdrawal,DAI,-75.0,75.0,0.0,approved / DAI withdrawal
3055,2019-11-16 06:54:36+00:00,Deposit,USDT,4.989648,4.99,0.0,approved / 0x9dfc266870615c459a123faff393afdab49f5ae7f7353d3585a17a7852afe421
3056,2019-11-16 06:45:08+00:00,Withdrawal,DAI,-6.0,6.0,0.0,approved / DAI withdrawal
3057,2019-11-16 01:00:07+00:00,Interest,USD,0.08923403,0.0,0.0,approved / USD Interest Earned
3058,2019-11-15 01:00:07+00:00,Interest,USD,0.08921522,0.0,0.0,approved / USD Interest Earned
3059,2019-11-14 14:49:53+00:00,Deposit,BTC,0.00118315,10.24,0.0,approved / 354bf161533448aaf176f9839bcee6d21f5e3138c53f705ea3c5023ff604c4bd
3060,2019-11-14 14:16:40+00:00,Deposit,BCH,0.01735659,4.8,0.0,approved / 0517052791b58c119a4da390405e32d0f4137c594cb26e945c00c585a372ac79
3061,2019-11-14 14:04:17+00:00,Deposit,ETH,0.02629593,4.85,0.0,approved / 0x612b8ee61fd1602eec4c53213f339d881159a1056f954376a7bbe0ca81cda778
3062,2019-11-14 01:00:07+00:00,Interest,USD,0.08919641,0.0,0.0,approved / USD Interest Earned
3063,2019-11-13 01:00:07+00:00,Interest,USD,0.08917761,0.0,0.0,approved / USD Interest Earned
3064,2019-11-12 01:00:07+00:00,Interest,USD,0.0891588,0.0,0.0,approved / USD Interest Earned
3065,2019-11-11 01:00:06+00:00,Interest,USD,0.08914001,0.0,0.0,approved / USD Interest Earned
3066,2019-11-10 01:00:07+00:00,Interest,USD,0.08912121,0.0,0.0,approved / USD Interest Earned
3067,2019-11-09 01:00:06+00:00,Interest,USD,0.08910242,0.0,0.0,approved / USD Interest Earned
3068,2019-11-08 15:26:43+00:00,Deposit,NEXO,72.0,7.19,0.0,approved / 266921420B81B3280882F7B20CEDA4C4DBFF18CA30A69F33F6C739F5C237B00E
3069,2019-11-08 01:00:06+00:00,Interest,USD,0.08908364,0.0,0.0,approved / USD Interest Earned
3070,2019-11-07 01:00:06+00:00,Interest,USD,0.08906486,0.0,0.0,approved / USD Interest Earned
3071,2019-11-06 19:42:53+00:00,Deposit,USDC,43.0,43.0,0.0,approved / 0xe6b232c04712bf23068e430a6d2c2863ff5945163aaf697e4a1a5672c0c6e0d8
3072,2019-11-06 14:20:40+00:00,Deposit,DAI,10.0,10.0,0.0,approved / 0x2ff0a862308e44929c88ea75e967ca021feb1a6132e20341e3ce4ed92cacad5a
3073,2019-11-06 14:20:35+00:00,Deposit,USDC,10.0,10.0,0.0,approved / 0xa421a9c9f28a7a1c946ca8371288d3b3e0ec8c04d97b2024be8358d9a15e3abf
3074,2019-11-06 01:00:07+00:00,Interest,USD,0.07576379,0.0,0.0,approved / USD Interest Earned
3075,2019-11-05 01:00:07+00:00,Interest,USD,0.07574782,0.0,0.0,approved / USD Interest Earned
3076,2019-11-04 01:00:07+00:00,Interest,USD,0.07573185,0.0,0.0,approved / USD Interest Earned
3077,2019-11-03 01:00:06+00:00,Interest,USD,0.07571588,0.0,0.0,approved / USD Interest Earned
3078,2019-11-02 01:00:07+00:00,Interest,USD,0.07569992,0.0,0.0,approved / USD Interest Earned
3079,2019-11-01 12:50:32+00:00,Withdrawal,PAX,-3.0,3.0,0.0,approved / PAX withdrawal
3080,2019-11-01 10:50:18+00:00,Withdrawal,NEXO,-135.57,12.33,0.0,approved / NEXO withdrawal
3081,2019-11-01 01:00:06+00:00,Interest,USD,0.07631645,0.0,0.0,approved / USD Interest Earned
3082,2019-10-31 01:00:07+00:00,Interest,USD,0.07630036,0.0,0.0,approved / USD Interest Earned
3083,2019-10-30 01:00:07+00:00,Interest,USD,0.07628427,0.0,0.0,approved / USD Interest Earned
3084,2019-10-29 01:00:06+00:00,Interest,USD,0.07626819,0.0,0.0,approved / USD Interest Earned
3085,2019-10-28 01:00:06+00:00,Interest,USD,0.07625211,0.0,0.0,approved / USD Interest Earned
3086,2019-10-27 01:00:07+00:00,Interest,USD,0.07623604,0.0,0.0,approved / USD Interest Earned
3087,2019-10-26 01:00:06+00:00,Interest,USD,0.07621996,0.0,0.0,approved / USD Interest Earned
3088,2019-10-25 01:00:06+00:00,Interest,USD,0.07620389,0.0,0.0,approved / USD Interest Earned
3089,2019-10-24 01:00:07+00:00,Interest,USD,0.07618783,0.0,0.0,approved / USD Interest Earned
3090,2019-10-23 01:00:06+00:00,Interest,USD,0.07617176,0.0,0.0,approved / USD Interest Earned
3091,2019-10-22 01:00:06+00:00,Interest,USD,0.07615571,0.0,0.0,approved / USD Interest Earned
3092,2019-10-21 01:00:07+00:00,Interest,USD,0.07613965,0.0,0.0,approved / USD Interest Earned
3093,2019-10-20 12:54:36+00:00,Deposit,DAI,19.95641058,19.96,0.0,approved / 0xdc66330b434a8a4163c7613f0a12482c7393e30d410fd7b1df92b2c481f1f2ba
3094,2019-10-20 01:00:06+00:00,Interest,USD,0.07191619,0.0,0.0,approved / USD Interest Earned
3095,2019-10-19 01:00:07+00:00,Interest,USD,0.07190103,0.0,0.0,approved / USD Interest Earned
3096,2019-10-18 01:00:06+00:00,Interest,USD,0.07188587,0.0,0.0,approved / USD Interest Earned
3097,2019-10-17 01:00:07+00:00,Interest,USD,0.07187071,0.0,0.0,approved / USD Interest Earned
3098,2019-10-16 01:00:06+00:00,Interest,USD,0.07185556,0.0,0.0,approved / USD Interest Earned
3099,2019-10-15 18:09:17+00:00,Withdrawal,TUSD,-5.0,5.0,0.0,approved / TUSD withdrawal
3100,2019-10-15 17:44:31+00:00,Deposit,PAX,15.0,15.0,0.0,approved / 0x7620d42682550d929b16180e24c81819fa7f9221d2e802a8a14e99782287fd62
3101,2019-10-15 05:58:11+00:00,Deposit,NEXO,67.48641176,6.32,0.0,approved / 0x42a9bd690ae558094e9fc8e606312748933df9365459bbfe6ebe9c31e26a7fb2
3102,2019-10-15 01:00:06+00:00,Interest,USD,0.06973211,0.0,0.0,approved / USD Interest Earned
3103,2019-10-14 01:00:06+00:00,Interest,USD,0.06971741,0.0,0.0,approved / USD Interest Earned
3104,2019-10-13 01:00:06+00:00,Interest,USD,0.06970271,0.0,0.0,approved / USD Interest Earned
3105,2019-10-12 01:00:06+00:00,Interest,USD,0.06968801,0.0,0.0,approved / USD Interest Earned
3106,2019-10-11 01:00:06+00:00,Interest,USD,0.06967332,0.0,0.0,approved / USD Interest Earned
3107,2019-10-10 01:00:06+00:00,Interest,USD,0.06965863,0.0,0.0,approved / USD Interest Earned
3108,2019-10-09 14:58:48+00:00,Deposit,PAX,20.0,20.0,0.0,approved / 0x465e51307c3fab2b44181e4a52850edf0d30a969fbbcf69228be9f20002dd0e0
3109,2019-10-09 01:00:06+00:00,Interest,USD,0.06542735,0.0,0.0,approved / USD Interest Earned
3110,2019-10-08 15:30:33+00:00,Deposit,NEXO,135.80931318,12.69,0.0,approved / 0x53e71de47ced5a0685f13435e8d2bb41344d6913378c6acfd4a4353078a68101
3111,2019-10-08 01:00:06+00:00,Interest,USD,0.06541355,0.0,0.0,approved / USD Interest Earned
3112,2019-10-07 01:00:06+00:00,Interest,USD,0.06539976,0.0,0.0,approved / USD Interest Earned
3113,2019-10-06 09:33:13+00:00,Withdrawal,DAI,-1.0,1.0,0.0,approved / DAI withdrawal
3114,2019-10-06 01:00:06+00:00,Interest,USD,0.0655968,0.0,0.0,approved / USD Interest Earned
3115,2019-10-05 01:00:06+00:00,Interest,USD,0.06558297,0.0,0.0,approved / USD Interest Earned
3116,2019-10-04 01:00:06+00:00,Interest,USD,0.06556915,0.0,0.0,approved / USD Interest Earned
3117,2019-10-03 15:41:31+00:00,Deposit,DAI,4.0,4.0,0.0,approved / 0xd85e2c9f0c4e644a465601eb18054a4b9928c4d0732990a0d82d0d9b59444182
3118,2019-10-03 14:57:22+00:00,Deposit,NEXO,65.43091077,5.63,0.0,approved / 0x5b9f16c23c5a726a3e0d501381b03ac5af57700193cccdb3edbe1b5f4d84048d
3119,2019-10-03 14:34:39+00:00,Deposit,PAX,13.0,13.0,0.0,approved / 0x8f6a105730aeab46d1a9a61d91a2b25505b0ef76d5ab6c5adb1218ce884b7faa
3120,2019-10-03 14:13:33+00:00,Deposit,DAI,12.0,12.0,0.0,approved / 0xcdd7a24dbe0f5e697b474a1baab1b6232c20f4f12721c0ee1c3159636f1aeca0
3121,2019-10-03 13:49:31+00:00,Deposit,USDC,21.0,21.0,0.0,approved / 0x713aacc6b2ea914c142a790eebd8783e6adb79e7ba515c402b6ac5e82e6edf51
3122,2019-10-03 01:00:06+00:00,Interest,USD,0.05501383,0.0,0.0,approved / USD Interest Earned
3123,2019-10-02 01:00:05+00:00,Interest,USD,0.05500223,0.0,0.0,approved / USD Interest Earned
3124,2019-10-01 01:00:06+00:00,Interest,USD,0.05499063,0.0,0.0,approved / USD Interest Earned
3125,2019-09-30 01:00:06+00:00,Interest,USD,0.05497904,0.0,0.0,approved / USD Interest Earned
